# Initial guess: [ 1.79771619e-03 -2.77157605e-01  5.66787228e+02]
# Polynomial degree: 2
#            2
# -0.000391 x + 0.7152 x + 456.2
# dam bottom method: grwl_intersection
CumArea,Elevation,Storage,Storage (mil. m3),Elevation_Observed
94.75,520.4723846291276,3099545861.2496686,3099.5458612496686,
95.0,520.6326372765674,3115629789.7691298,3115.6297897691297,
95.25,520.7928410442074,3131753775.340476,3131.753775340476,
95.5,520.9529959320478,3147917805.7437572,3147.917805743757,
95.75,521.1131019400884,3164121868.7590237,3164.1218687590235,
96.0,521.2731590683295,3180365952.166325,3180.365952166325,
96.25,521.4331673167708,3196650043.7457123,3196.650043745712,
96.5,521.5931266854125,3212974131.2772346,3212.9741312772344,
96.75,521.7530371742545,3229338202.540942,3229.338202540942,
97.0,521.9128987832968,3245742245.3168855,3245.742245316885,
97.25,522.0727115125394,3262186247.385114,3262.1862473851143,
97.5,522.2324753619824,3278670196.5256786,3278.6701965256784,
97.75,522.3921903316257,3295194080.518629,3295.194080518629,
98.0,522.5518564214693,3311757887.1440153,3311.757887144015,
98.25,522.7114736315133,3328361604.1818876,3328.3616041818873,
98.5,522.8710419617576,3345005219.412296,3345.0052194122954,
98.75,523.0305614122022,3361688720.61529,3361.68872061529,
99.0,523.1900319828471,3378412095.570921,3378.412095570921,
99.25,523.3494536736924,3395175332.059238,3395.175332059238,
99.5,523.5088264847379,3411978417.860291,3411.978417860291,
99.75,523.668150415984,3428821340.754131,3428.8213407541307,
100.0,523.8274254674302,3445704088.5208073,3445.704088520807,
100.25,523.9866516390767,3462626648.94037,3462.6266489403697,
100.5,524.1458289309236,3479589009.7928696,3479.5890097928695,
100.75,524.3049573429709,3496591158.858356,3496.591158858356,
101.0,524.4640368752184,3513633083.916879,3513.633083916879,
101.25,524.6230675276663,3530714772.7484894,3530.7147727484894,
101.5,524.7820493003145,3547836213.1332364,3547.8362131332365,
101.75,524.940982193163,3564997392.8511705,3564.9973928511704,
102.0,525.0998662062119,3582198299.682342,3582.1982996823417,
102.25,525.258701339461,3599438921.4068007,3599.4389214068005,
102.5,525.4174875929106,3616719245.8045964,3616.719245804596,
102.75,525.5762249665604,3634039260.65578,3634.03926065578,
103.0,525.7349134604106,3651398953.740401,3651.3989537404004,
103.25,525.8935530744611,3668798312.838509,3668.798312838509,
103.5,526.0521438087119,3686237325.730155,3686.2373257301547,
103.75,526.2106856631631,3703715980.195389,3703.7159801953885,
104.0,526.3691786378145,3721234264.0142603,3721.23426401426,
104.25,526.5276227326663,3738792164.96682,3738.7921649668197,
104.5,526.6860179477185,3756389670.8331175,3756.389670833117,
104.75,526.8443642829709,3774026769.3932033,3774.0267693932033,
105.0,527.0026617384236,3791703448.427127,3791.7034484271267,
105.25,527.1609103140768,3809419695.7149386,3809.4196957149384,
105.5,527.3191100099302,3827175499.036689,3827.1754990366885,
105.75,527.477260825984,3844970846.1724277,3844.9708461724276,
106.0,527.6353627622381,3862805724.902205,3862.805724902205,
106.25,527.7934158186924,3880680123.0060706,3880.6801230060705,
106.5,527.9514199953471,3898594028.264075,3898.5940282640745,
106.75,528.1093752922022,3916547428.456268,3916.547428456268,
107.0,528.2672817092576,3934540311.3626995,3934.5403113626994,
107.25,528.4251392465134,3952572664.76342,3952.57266476342,
107.5,528.5829479039694,3970644476.43848,3970.6444764384796,
107.75,528.7407076816257,3988755734.1679287,3988.7557341679285,
108.0,528.8984185794825,4006906425.731817,4006.9064257318164,
108.25,529.0560805975394,4025096538.910194,4025.096538910194,
108.5,529.2136937357968,4043326061.4831104,4043.32606148311,
108.75,529.3712579942545,4061594981.230616,4061.5949812306158,
109.0,529.5287733729125,4079903285.932761,4079.903285932761,
109.25,529.6862398717709,4098250963.369596,4098.250963369595,
109.5,529.8436574908295,4116638001.3211703,4116.63800132117,
109.75,530.0010262300885,4135064387.5675344,4135.064387567534,
110.0,530.1583460895479,4153530109.8887386,4153.5301098887385,
110.25,530.3156170692075,4172035156.0648327,4172.035156064832,
110.5,530.4728391690675,4190579513.8758664,4190.579513875866,
110.75,530.6300123891277,4209163171.10189,4209.16317110189,
111.0,530.7871367293883,4227786115.522954,4227.786115522954,
111.25,530.9442121898493,4246448334.919108,4246.448334919108,
111.5,531.1012387705106,4265149817.070402,4265.149817070402,
111.75,531.2582164713722,4283890549.756887,4283.890549756887,
112.0,531.4151452924341,4302670520.758613,4302.670520758613,
112.25,531.5720252336963,4321489717.855628,4321.4897178556275,
112.5,531.728856295159,4340348128.827985,4340.3481288279845,
112.75,531.8856384768218,4359245741.455731,4359.245741455731,
113.0,532.042371778685,4378182543.518919,4378.1825435189185,
113.25,532.1990562007486,4397158522.797598,4397.1585227975975,
113.5,532.3556917430125,4416173667.071817,4416.173667071817,
113.75,532.5122784054768,4435227964.121628,4435.227964121627,
114.0,532.6688161881412,4454321401.727079,4454.321401727079,
114.25,532.8253050910062,4473453967.668222,4473.4539676682225,
114.5,532.9817451140714,4492625649.725106,4492.625649725106,
