# Initial guess: [ 4.13838162e-04 -3.27829080e-01  7.86356802e+02]
# Polynomial degree: 2
#            2
# 0.0001335 x + 0.1087 x + 620.4
# dam bottom method: grwl_intersection
CumArea,Elevation,Storage,Storage (mil. m3),Elevation_Observed
344.0,673.6342238707444,8244305108.795472,8244.305108795472,
344.25,673.6843714693057,8257610603.989298,8257.610603989298,
344.5,673.7345357520438,8270928638.168285,8270.928638168285,
344.75,673.7847167189586,8284259215.50348,8284.25921550348,
345.0,673.8349143700501,8297602340.165925,8297.602340165924,
345.25,673.8851287053185,8310958016.326665,8310.958016326664,
345.5,673.9353597247635,8324326248.156744,8324.326248156744,
345.75,673.9856074283855,8337707039.827207,8337.707039827206,
346.0,674.0358718161841,8351100395.509097,8351.100395509096,
346.25,674.0861528881594,8364506319.373459,8364.506319373459,
346.5,674.1364506443116,8377924815.591337,8377.924815591337,
346.75,674.1867650846405,8391355888.3337755,8391.355888333776,
347.0,674.2370962091462,8404799541.771818,8404.799541771818,
347.25,674.2874440178286,8418255780.076509,8418.25578007651,
347.5,674.3378085106879,8431724607.418893,8431.724607418893,
347.75,674.3881896877238,8445206027.970014,8445.206027970013,
348.0,674.4385875489365,8458700045.900915,8458.700045900914,
348.25,674.489002094326,8472206665.382642,8472.206665382642,
348.5,674.5394333238922,8485725890.586238,8485.725890586238,
348.75,674.5898812376353,8499257725.682748,8499.257725682748,
349.0,674.640345835555,8512802174.843216,8512.802174843215,
349.25,674.6908271176516,8526359242.238686,8526.359242238685,
349.5,674.7413250839248,8539928932.040202,8539.928932040202,
349.75,674.7918397343749,8553511248.418809,8553.511248418808,
350.0,674.8423710690017,8567106195.54555,8567.10619554555,
350.25,674.8929190878052,8580713777.591471,8580.71377759147,
350.5,674.9434837907856,8594333998.727613,8594.333998727612,
350.75,674.9940651779427,8607966863.125023,8607.966863125022,
351.0,675.0446632492766,8621612374.954744,8621.612374954744,
351.25,675.0952780047872,8635270538.387821,8635.27053838782,
351.5,675.1459094444746,8648941357.595299,8648.941357595299,
351.75,675.1965575683388,8662624836.74822,8662.62483674822,
352.0,675.2472223763797,8676320980.01763,8676.32098001763,
352.25,675.2979038685974,8690029791.574572,8690.02979157457,
352.5,675.3486020449918,8703751275.59009,8703.75127559009,
352.75,675.399316905563,8717485436.235228,8717.485436235227,
353.0,675.450048450311,8731232277.68103,8731.23227768103,
353.25,675.5007966792357,8744991804.098543,8744.991804098543,
353.5,675.5515615923372,8758764019.65881,8758.764019658809,
353.75,675.6023431896155,8772548928.532873,8772.548928532873,
354.0,675.6531414710704,8786346534.891779,8786.346534891778,
354.25,675.7039564367022,8800156842.90657,8800.15684290657,
354.5,675.7547880865108,8813979856.748291,8813.97985674829,
354.75,675.8056364204961,8827815580.587986,8827.815580587985,
355.0,675.8565014386581,8841664018.596699,8841.664018596699,
355.25,675.9073831409969,8855525174.945475,8855.525174945475,
355.5,675.9582815275126,8869399053.805357,8869.399053805357,
355.75,676.0091965982049,8883285659.347391,8883.285659347392,
356.0,676.060128353074,8897184995.74262,8897.18499574262,
356.25,676.1110767921199,8911097067.162088,8911.097067162087,
356.5,676.1620419153425,8925021877.77684,8925.02187777684,
356.75,676.2130237227419,8938959431.75792,8938.95943175792,
357.0,676.2640222143181,8952909733.276371,8952.90973327637,
357.25,676.315037390071,8966872786.503239,8966.872786503238,
357.5,676.3660692500007,8980848595.609568,8980.848595609566,
357.75,676.4171177941071,8994837164.7664,8994.837164766399,
358.0,676.4681830223903,9008838498.144781,9008.83849814478,
358.25,676.5192649348503,9022852599.915756,9022.852599915755,
358.5,676.570363531487,9036879474.250368,9036.879474250367,
358.75,676.6214788123006,9050919125.31966,9050.91912531966,
359.0,676.6726107772907,9064971557.294678,9064.971557294677,
359.25,676.7237594264578,9079036774.346466,9079.036774346465,
359.5,676.7749247598016,9093114780.646069,9093.114780646069,
359.75,676.8261067773221,9107205580.364529,9107.205580364529,
360.0,676.8773054790195,9121309177.67289,9121.309177672889,
360.25,676.9285208648935,9135425576.742197,9135.425576742196,
360.5,676.9797529349444,9149554781.743496,9149.554781743496,
360.75,677.031001689172,9163696796.84783,9163.69679684783,
361.0,677.0822671275763,9177851626.226242,9177.851626226242,
361.25,677.1335492501574,9192019274.049778,9192.019274049777,
361.5,677.1848480569153,9206199744.489481,9206.19974448948,
361.75,677.23616354785,9220393041.716396,9220.393041716396,
362.0,677.2874957229614,9234599169.901567,9234.599169901567,
362.25,677.3388445822495,9248818133.216038,9248.818133216037,
362.5,677.3902101257145,9263049935.830853,9263.049935830852,
362.75,677.4415923533561,9277294581.917055,9277.294581917055,
363.0,677.4929912651746,9291552075.64569,9291.55207564569,
363.25,677.5444068611698,9305822421.187803,9305.822421187802,
363.5,677.5958391413418,9320105622.714436,9320.105622714435,
363.75,677.6472881056904,9334401684.396633,9334.401684396633,
364.0,677.698753754216,9348710610.405441,9348.71061040544,
364.25,677.7502360869182,9363032404.911901,9363.0324049119,
364.5,677.8017351037973,9377367072.08706,9377.367072087061,
364.75,677.8532508048531,9391714616.101961,9391.714616101961,
365.0,677.9047831900856,9406075041.127647,9406.075041127648,
365.25,677.956332259495,9420448351.335165,9420.448351335164,
365.5,678.007898013081,9434834550.895555,9434.834550895555,
365.75,678.0594804508439,9449233643.979866,9449.233643979866,
366.0,678.1110795727834,9463645634.759138,9463.645634759137,
366.25,678.1626953788998,9478070527.404417,9478.070527404416,
366.5,678.214327869193,9492508326.086748,9492.508326086747,
366.75,678.2659770436628,9506959034.977175,9506.959034977175,
367.0,678.3176429023094,9521422658.24674,9521.42265824674,
367.25,678.3693254451329,9535899200.06649,9535.89920006649,
367.5,678.4210246721331,9550388664.607468,9550.388664607468,
367.75,678.47274058331,9564891056.040718,9564.891056040718,
368.0,678.5244731786637,9579406378.537285,9579.406378537284,
368.25,678.5762224581941,9593934636.268211,9593.934636268212,
368.5,678.6279884219014,9608475833.404543,9608.475833404542,
368.75,678.6797710697854,9623029974.117323,9623.029974117322,
369.0,678.7315704018462,9637597062.577597,9637.597062577595,
369.25,678.7833864180836,9652177102.956408,9652.177102956408,
369.5,678.8352191184979,9666770099.424799,9666.770099424799,
369.75,678.8870685030889,9681376056.153816,9681.376056153817,
370.0,678.9389345718567,9695994977.314503,9695.994977314502,
370.25,678.9908173248014,9710626867.077904,9710.626867077903,
370.5,679.0427167619226,9725271729.615063,9725.271729615062,
370.75,679.0946328832207,9739929569.097025,9739.929569097025,
371.0,679.1465656886955,9754600389.694834,9754.600389694833,
371.25,679.1985151783472,9769284195.579533,9769.284195579532,
371.5,679.2504813521755,9783980990.922167,9783.980990922166,
371.75,679.3024642101807,9798690779.89378,9798.69077989378,
372.0,679.3544637523626,9813413566.665417,9813.413566665417,
372.25,679.4064799787212,9828149355.408121,9828.14935540812,
372.5,679.4585128892567,9842898150.292938,9842.898150292938,
372.75,679.5105624839688,9857659955.490911,9857.659955490912,
373.0,679.5626287628578,9872434775.173084,9872.434775173084,
373.25,679.6147117259235,9887222613.510502,9887.222613510501,
